,Depot,70017539,70019459,70019480,70019527,70029285,70043250,70132664,70382544,70465560,70544149
Depot,0.0,85.97837837837838,54.10605405405406,91.77243243243244,14.605945945945948,54.68254054054054,57.30616216216217,53.18351351351352,90.60162162162163,57.43232432432433,49.95583783783784
70017539,85.79156756756758,0.0,48.78535135135135,58.371729729729736,83.43064864864866,46.62016216216216,45.04686486486487,48.39989189189189,57.20091891891892,53.81675675675676,53.01713513513514
70019459,54.30908108108108,46.54913513513514,0.0,21.349621621621623,52.43951351351352,0.9460540540540541,3.569675675675676,1.5374594594594595,22.472432432432434,10.256594594594594,6.1547027027027035
70019480,89.1587027027027,57.547945945945955,20.507513513513512,0.0,78.75956756756757,19.56875675675676,18.499945945945946,20.12221621621622,1.6444864864864865,12.354162162162162,22.511837837837838
70019527,15.965027027027029,85.65535135135136,53.59556756756757,80.44864864864866,0.0,54.17205405405406,56.79551351351352,52.67302702702703,81.57145945945946,56.92167567567567,49.44518918918919
70029285,55.3392972972973,45.603081081081086,2.953135135135135,21.14691891891892,53.469729729729735,0.0,2.6236216216216217,2.567675675675676,22.269729729729733,10.054054054054054,7.185081081081082
70043250,57.34735135135135,43.383405405405405,4.96118918918919,18.8952972972973,55.47778378378379,2.7960000000000003,0.0,4.57572972972973,20.01827027027027,12.061945945945947,9.192972972972974
70132664,52.89924324324325,47.919405405405406,1.739837837837838,22.719729729729732,51.02951351351352,2.3163243243243246,4.939783783783784,0.0,23.842702702702706,11.626864864864865,4.744864864864865
70382544,90.31297297297297,58.702216216216215,21.661783783783786,1.7056216216216216,79.91367567567568,20.72302702702703,19.654054054054054,21.276324324324325,0.0,13.508432432432434,23.66610810810811
70465560,58.28108108108108,54.81535135135136,10.927783783783784,12.717081081081082,56.41151351351351,9.989027027027028,12.61264864864865,10.542486486486487,13.839891891891893,0.0,10.717621621621621
70544149,49.59972972972973,52.709027027027034,6.52945945945946,20.09156756756757,47.73016216216216,7.105945945945947,9.729405405405407,5.606918918918919,21.21437837837838,11.645675675675676,0.0
